otu_id	assignment
denovo40013	Clostridium_pasteurianum
denovo40018	Alloprevotella_tannerae
denovo40023	Staphylococcus_aureus_subsp._anaerobius
denovo40025	Prevotella_denticola
denovo40028	Gemella_haemolysans
denovo40029	Streptococcus_infantis
denovo40032	Methylophilus_leisingeri
denovo40033	Selenomonas_artemidis
denovo40035	Veillonella_tobetsuensis
denovo40037	Haemophilus_influenzae
denovo40039	Bacteroides_acidifaciens
denovo4004	Conexibacter_arvalis
denovo40040	Prevotella_melaninogenica
denovo40041	Bacteroides_acidifaciens
denovo40042	Prevotella_baroniae
denovo40043	Prevotella_nanceiensis
denovo40045	Mobilicoccus_pelagius
denovo40046	Prevotella_oris
denovo40048	Capnocytophaga_gingivalis
denovo40049	Veillonella_tobetsuensis
denovo4005	Porphyromonas_catoniae
denovo40051	Streptococcus_parasanguinis
denovo4006	Paludibacter_propionicigenes
denovo40060	Atopobium_rimae
denovo40062	Odoribacter_splanchnicus
denovo40064	Streptococcus_mitis
denovo40065	Microbacterium_foliorum
denovo40066	Mycoplasma_orale
denovo40068	Veillonella_denticariosi
denovo40070	Streptococcus_parasanguinis
denovo40073	Porphyromonas_gingivalis
denovo40074	Clostridium_glycyrrhizinilyticum
denovo40077	Solobacterium_moorei
denovo40084	Streptococcus_anginosus
denovo40086	Granulicatella_adiacens
denovo4009	Streptococcus_gordonii
denovo40090	Treponema_socranskii_subsp._socranskii
denovo40094	Bacteroides_acidifaciens
denovo40095	Neisseria_sicca
denovo40097	Propionibacterium_acnes
denovo40099	Pseudoalteromonas_ruthenica
denovo40101	Bacteroides_coprophilus
denovo40102	Streptococcus_parasanguinis
denovo40103	Thiohalocapsa_halophila
denovo40104	Bergeriella_denitrificans
denovo40107	Porphyromonas_endodontalis
denovo40108	Streptococcus_constellatus_subsp._constellatus
denovo4011	Mycoplasma_salivarium
denovo40111	Fusobacterium_nucleatum_subsp._nucleatum
denovo40114	Rothia_mucilaginosa
denovo40115	Capnocytophaga_gingivalis
denovo40117	Prevotella_histicola
denovo4012	Neisseria_sicca
denovo40120	Actinomyces_turicensis
denovo40121	Tannerella_forsythia
denovo40122	Veillonella_atypica
denovo40125	Veillonella_denticariosi
denovo40127	Streptococcus_intermedius
denovo40130	Plantibacter_flavus
denovo40133	Prevotella_denticola
denovo40134	Alloprevotella_rava
denovo40136	Alloprevotella_tannerae
denovo40137	Mobiluncus_mulieris
denovo40138	Granulicatella_adiacens
denovo40140	Neisseria_sicca
denovo40144	Blautia_wexlerae
denovo40145	Cellulomonas_chitinilytica
denovo40146	Oribacterium_sinus
denovo40149	Porphyromonas_catoniae
denovo40153	Abiotrophia_defectiva
denovo40157	Granulicatella_adiacens
denovo40158	Porphyromonas_catoniae
denovo40160	Actinomyces_meyeri
denovo40161	Prevotella_oris
denovo40167	Granulicatella_adiacens
denovo40168	Granulicatella_adiacens
denovo4017	Gemella_haemolysans
denovo40171	Atopobium_parvulum
denovo40173	Streptococcus_salivarius_subsp._salivarius
denovo40174	Actinomyces_odontolyticus
denovo40178	Fusobacterium_nucleatum_subsp._vincentii
denovo40179	Neisseria_sicca
denovo4018	Prevotella_salivae
denovo40182	Dialister_pneumosintes
denovo40187	Porphyromonas_bennonis
denovo4019	Capnocytophaga_sputigena
denovo40192	Prevotella_maculosa
denovo40193	Clostridium_glycyrrhizinilyticum
denovo40196	Staphylococcus_aureus_subsp._anaerobius
denovo40197	Corynebacterium_simulans
denovo40198	Fusobacterium_naviforme
denovo40199	Capnocytophaga_ochracea
denovo402	Eikenella_corrodens
denovo4020	Prevotella_denticola
denovo40204	Corynebacterium_pyruviciproducens
denovo40205	Streptococcus_parasanguinis
denovo4021	Eubacterium_nodatum
denovo40210	Actinomyces_georgiae
denovo40212	Fusobacterium_nucleatum_subsp._polymorphum
denovo40217	Streptococcus_lactarius
denovo4022	Fusobacterium_canifelinum
denovo40220	Moraxella_catarrhalis
denovo40222	Fusobacterium_nucleatum_subsp._polymorphum
denovo40223	Porphyromonas_catoniae
denovo40224	Veillonella_tobetsuensis
denovo40225	Streptococcus_pseudopneumoniae
denovo40226	Porphyromonas_catoniae
denovo40228	Veillonella_tobetsuensis
denovo40229	Pseudoalteromonas_carrageenovora
denovo40235	Streptococcus_rubneri
denovo40237	Enterococcus_faecalis
denovo40238	Varibaculum_cambriense
denovo40239	Fusobacterium_canifelinum
denovo4024	Campylobacter_concisus
denovo40240	Corynebacterium_accolens
denovo40242	Fusobacterium_nucleatum_subsp._polymorphum
denovo40243	Ureaplasma_parvum
denovo40245	Prevotella_oris
denovo40248	Streptococcus_parasanguinis
denovo4025	Fonticella_tunisiensis
denovo40250	Streptococcus_dentisani
denovo40251	Actinomyces_georgiae
denovo40252	Staphylococcus_epidermidis
denovo40253	Leptotrichia_hofstadii
denovo40257	Aeromicrobium_ginsengisoli
denovo40261	Fusobacterium_nucleatum_subsp._polymorphum
denovo40262	Ureaplasma_parvum
denovo40264	Granulicatella_adiacens
denovo40266	Prevotella_denticola
denovo40269	Rothia_mucilaginosa
denovo40270	Corynebacterium_doosanense
denovo40272	Streptococcus_parasanguinis
denovo40273	Enterobacter_hormaechei
denovo40275	Butyricicoccus_pullicaecorum
denovo40277	Rufibacter_tibetensis
denovo40278	Corynebacterium_pyruviciproducens
denovo40280	Alloprevotella_tannerae
denovo40282	Tepidiphilus_succinatimandens
denovo40283	Prevotella_veroralis
denovo40284	Porphyromonas_catoniae
denovo40285	Veillonella_tobetsuensis
denovo40286	Streptococcus_peroris
denovo40287	Prevotella_loescheii
denovo40289	Chryseobacterium_taklimakanense
denovo4029	Prevotella_jejuni
denovo40291	Staphylococcus_aureus_subsp._anaerobius
denovo40292	Prevotella_denticola
denovo40294	Porphyromonas_catoniae
denovo40295	Bacteroides_fragilis
denovo40296	Porphyromonas_asaccharolytica
denovo40298	Tannerella_forsythia
denovo40299	Corynebacterium_pyruviciproducens
denovo4030	Staphylococcus_aureus_subsp._anaerobius
denovo40303	Prevotella_denticola
denovo40305	Fusobacterium_nucleatum_subsp._vincentii
denovo40308	Neisseria_flavescens
denovo40309	Prevotella_oris
denovo40311	Angulomicrobium_amanitiforme
denovo40313	Staphylococcus_aureus_subsp._anaerobius
denovo40314	Atopobium_rimae
denovo40315	Caldibacillus_debilis
denovo4032	Stomatobaculum_longum
denovo40320	Capnocytophaga_gingivalis
denovo40322	Prevotella_denticola
denovo40326	Myceligenerans_xiligouense
denovo40329	Acinetobacter_calcoaceticus
denovo40330	Corynebacterium_singulare
denovo40333	Prevotella_melaninogenica
denovo40335	Fusobacterium_nucleatum_subsp._polymorphum
denovo40338	Actinomyces_graevenitzii
denovo40339	Actinomyces_meyeri
denovo4034	Porphyromonas_catoniae
denovo40340	Prevotella_veroralis
denovo40341	Peptostreptococcus_stomatis
denovo40342	Lactobacillus_gasseri
denovo40346	Granulicatella_adiacens
denovo40349	Porphyromonas_catoniae
denovo40351	Streptococcus_salivarius_subsp._salivarius
denovo40353	Actinomyces_johnsonii
denovo40354	Fusobacterium_nucleatum_subsp._polymorphum
denovo40359	Porphyromonas_catoniae
denovo4036	Pseudomonas_aeruginosa
denovo40361	Corynebacterium_coyleae
denovo40365	Prevotella_oris
denovo40366	Atopobium_rimae
denovo40367	Prevotella_denticola
denovo40368	Actinomyces_viscosus
denovo40370	Prevotella_oris
denovo40373	Alloprevotella_tannerae
denovo40375	Porphyromonas_catoniae
denovo4038	Streptococcus_australis
denovo40380	Actinomyces_oris
denovo40382	Alicyclobacillus_acidocaldarius_subsp._rittmannii
denovo40384	Streptococcus_tigurinus
denovo40386	Capnocytophaga_sputigena
denovo40388	Streptococcus_parasanguinis
denovo40389	Streptococcus_mitis
denovo40390	Lachnoanaerobaculum_orale
denovo40391	Actinomyces_turicensis
denovo40392	Fusobacterium_nucleatum_subsp._vincentii
denovo40394	Sphingobacterium_faecium
denovo40395	Staphylococcus_aureus_subsp._anaerobius
denovo40398	Bacteroides_plebeius
denovo40399	Fusobacterium_periodonticum
denovo4040	Veillonella_tobetsuensis
denovo40400	Staphylococcus_aureus_subsp._anaerobius
denovo40402	Bacteroides_acidifaciens
denovo40403	Ureaplasma_parvum
denovo40404	Enterobacter_hormaechei
denovo40406	Prevotella_nanceiensis
denovo40408	Neisseria_sicca
denovo4041	Haemophilus_influenzae
denovo40414	Leptotrichia_goodfellowii
denovo40416	Prevotella_aurantiaca
denovo40417	Prevotella_oris
denovo40419	Fusobacterium_nucleatum_subsp._polymorphum
denovo40422	Oscillibacter_valericigenes
denovo40424	Anaerococcus_prevotii
denovo40427	Streptococcus_parasanguinis
denovo40429	Pasteurella_dagmatis
denovo40433	Actinobaculum_urinale
denovo40434	Actinomyces_europaeus
denovo40439	Streptococcus_dentisani
denovo40447	Propionibacterium_acidifaciens
denovo4045	Streptococcus_anginosus
denovo40450	Enterococcus_faecalis
denovo40451	Prevotella_oralis
denovo40455	Stomatobaculum_longum
denovo40456	Prevotella_loescheii
denovo40457	Anaeroglobus_geminatus
denovo40458	Prevotella_melaninogenica
denovo40463	Actinomyces_meyeri
denovo40465	Fusobacterium_nucleatum_subsp._polymorphum
denovo40468	Microbacterium_suwonense
denovo4047	Haemophilus_influenzae
denovo40471	Staphylococcus_aureus_subsp._anaerobius
denovo40472	Veillonella_denticariosi
denovo40473	Veillonella_denticariosi
denovo40477	Prevotella_melaninogenica
denovo4048	Anaerotruncus_colihominis
denovo40481	Actinomyces_meyeri
denovo40482	Atopobium_parvulum
denovo40484	Prevotella_jejuni
denovo40485	Prevotella_oris
denovo40490	Prevotella_melaninogenica
denovo40491	Pseudoramibacter_alactolyticus
denovo40495	Rothia_mucilaginosa
denovo40499	Streptococcus_dentisani
denovo405	Atopobium_parvulum
denovo4050	Megasphaera_elsdenii
denovo40501	Fusobacterium_naviforme
denovo40502	Abiotrophia_defectiva
denovo40505	Veillonella_magna
denovo4051	Streptococcus_anginosus_subsp._whileyi
denovo40514	Corynebacterium_pyruviciproducens
denovo40516	Porphyromonas_asaccharolytica
denovo40517	Prevotella_pleuritidis
denovo40520	Fusobacterium_nucleatum_subsp._polymorphum
denovo40523	Fusobacterium_nucleatum_subsp._polymorphum
denovo40524	Actinomyces_oris
denovo4053	Prevotella_pallens
denovo40531	Porphyromonas_catoniae
denovo40532	Deinococcus_aerophilus
denovo40533	Fusobacterium_naviforme
denovo40534	Streptococcus_constellatus_subsp._constellatus
denovo40537	Streptococcus_salivarius_subsp._salivarius
denovo40540	Porphyromonas_catoniae
denovo40545	Streptococcus_pseudopneumoniae
denovo40546	Sphingobium_vermicomposti
denovo40548	Corynebacterium_simulans
denovo4055	Fusobacterium_nucleatum_subsp._polymorphum
denovo40554	Staphylococcus_aureus_subsp._anaerobius
denovo40558	Staphylococcus_massiliensis
denovo40566	Streptococcus_tigurinus
denovo40568	Streptococcus_parasanguinis
denovo40569	Flavobacterium_flevense
denovo4057	Anaeroglobus_geminatus
denovo40570	Porphyromonas_catoniae
denovo40572	Porphyromonas_catoniae
denovo40574	Gemella_haemolysans
denovo40575	Bacteroides_acidifaciens
denovo40576	Delftia_acidovorans
denovo40580	Staphylococcus_aureus_subsp._anaerobius
denovo40581	Staphylococcus_aureus_subsp._anaerobius
denovo40582	Schwartzia_succinivorans
denovo40586	Enterococcus_faecalis
denovo40587	Corynebacterium_simulans
denovo40588	Prevotella_nanceiensis
denovo40593	Cellulosimicrobium_funkei
denovo40597	Streptococcus_anginosus
denovo40598	Actinomyces_meyeri
denovo40599	Actinomyces_meyeri
denovo406	Prevotella_marshii
denovo4060	Actinomyces_meyeri
denovo40604	Mogibacterium_vescum
denovo40605	Porphyromonas_catoniae
denovo40606	Porphyromonas_catoniae
denovo40608	Leptotrichia_hongkongensis
denovo40609	Lactobacillus_ultunensis
denovo40611	Granulicatella_elegans
denovo40614	Lachnoanaerobaculum_umeaense
denovo40615	Prevotella_melaninogenica
denovo40617	Porphyromonas_catoniae
denovo40619	Streptococcus_salivarius_subsp._salivarius
denovo40621	Porphyromonas_gingivalis
denovo40623	Enterococcus_faecalis
denovo40626	Sphingomonas_oligophenolica
denovo40627	Prevotella_denticola
denovo40628	Prevotella_loescheii
denovo40629	Prevotella_oris
denovo40632	Veillonella_denticariosi
denovo40635	Streptococcus_oralis
denovo40639	Eikenella_corrodens
denovo40640	Oribacterium_sinus
denovo40641	Staphylococcus_aureus_subsp._anaerobius
denovo40649	Streptococcus_dysgalactiae_subsp._equisimilis
denovo40651	Porphyromonas_catoniae
denovo40652	Atopobium_parvulum
denovo40653	Streptococcus_mutans
denovo40655	Alloprevotella_rava
denovo40656	Prevotella_oris
denovo40657	Porphyromonas_catoniae
denovo40660	Fusobacterium_nucleatum_subsp._nucleatum
denovo40661	Granulicatella_adiacens
denovo40662	Prevotella_oulorum
denovo40663	Dialister_pneumosintes
denovo40664	Prevotella_scopos
denovo40666	Lachnoanaerobaculum_orale
denovo4067	Porphyromonas_catoniae
denovo40674	Alloprevotella_tannerae
denovo40675	Escherichia_albertii
denovo40676	Rothia_mucilaginosa
denovo40678	Prevotella_veroralis
denovo4068	Atopobium_rimae
denovo40684	Caulobacter_mirabilis
denovo40685	Staphylococcus_aureus_subsp._anaerobius
denovo40687	Tessaracoccus_bendigoensis
denovo40688	Herbaspirillum_huttiense_subsp._huttiense
denovo40690	Fusobacterium_nucleatum_subsp._polymorphum
denovo40692	Ottowia_pentelensis
denovo40693	Streptococcus_sinensis
denovo40694	Capnocytophaga_granulosa
denovo40696	Streptococcus_cristatus
denovo40698	Parvimonas_micra
denovo40700	Streptococcus_anginosus
denovo40701	Oribacterium_sinus
denovo40703	Brevibacterium_frigoritolerans
denovo40704	Streptococcus_anginosus
denovo40705	Corynebacterium_aurimucosum
denovo40708	Rothia_mucilaginosa
denovo4071	Prevotella_salivae
denovo40710	Prevotella_histicola
denovo40712	Wohlfahrtiimonas_chitiniclastica
denovo40713	Corynebacterium_simulans
denovo40716	Streptococcus_cristatus
denovo40717	Prevotella_oralis
denovo40723	Leptotrichia_goodfellowii
denovo40725	Alloprevotella_rava
denovo40726	Solobacterium_moorei
denovo40727	Selenomonas_sputigena
denovo40728	Granulicatella_adiacens
denovo40729	Treponema_bryantii
denovo4073	Veillonella_denticariosi
denovo40732	Fusobacterium_naviforme
denovo40736	Streptococcus_constellatus_subsp._constellatus
denovo40737	Salinimicrobium_catena
denovo40738	Treponema_socranskii_subsp._socranskii
denovo40739	Prevotella_loescheii
denovo40744	Capnocytophaga_granulosa
denovo40746	Actinomyces_graevenitzii
denovo40749	Haemophilus_influenzae
denovo4075	Porphyromonas_catoniae
denovo40750	Prevotella_oris
denovo40754	Prevotella_jejuni
denovo40755	Porphyromonas_endodontalis
denovo40757	Eubacterium_oxidoreducens
denovo40759	Veillonella_denticariosi
denovo40760	Dialister_pneumosintes
denovo40761	Prevotella_denticola
denovo40762	Alloprevotella_rava
denovo40764	Capnocytophaga_leadbetteri
denovo40767	Streptococcus_dentisani
denovo40768	Lactobacillus_rhamnosus
denovo40769	Atopobium_vaginae
denovo4077	Streptococcus_anginosus
denovo40771	Prevotella_loescheii
denovo40772	Tistrella_bauzanensis
denovo40773	Prevotella_salivae
denovo40775	Capnocytophaga_gingivalis
denovo40779	Enterococcus_faecalis
denovo40783	Actinomyces_georgiae
denovo40784	Streptococcus_dentisani
denovo40789	Actinomyces_meyeri
denovo4079	Actinomyces_vaccimaxillae
denovo40790	Granulicatella_adiacens
denovo40792	Parvimonas_micra
denovo40795	Actinomyces_viscosus
denovo40796	Fusobacterium_nucleatum_subsp._vincentii
denovo40797	Rothia_mucilaginosa
denovo40798	Leptotrichia_wadei
denovo40799	Streptococcus_constellatus_subsp._constellatus
denovo408	Streptococcus_sanguinis
denovo40800	Streptococcus_dentisani
denovo40803	Neisseria_sicca
denovo40806	Corynebacterium_xerosis
denovo40807	Prevotella_oris
denovo40808	Campylobacter_showae
denovo40809	Streptococcus_pseudopneumoniae
denovo4081	Lactobacillus_rhamnosus
denovo40811	Streptococcus_oralis
denovo40815	Ruminococcus_lactaris
denovo40816	Prevotella_jejuni
denovo40817	Streptococcus_parasanguinis
denovo40818	Prevotella_baroniae
denovo4082	Streptococcus_anginosus
denovo40822	Veillonella_denticariosi
denovo40823	Enterococcus_faecalis
denovo40827	Streptococcus_pneumoniae
denovo40828	Cupriavidus_taiwanensis
denovo40831	Actinomyces_viscosus
denovo40832	Prevotella_histicola
denovo40833	Neisseria_sicca
denovo40836	Geobacillus_stearothermophilus
denovo40839	Parvimonas_micra
denovo40840	Lactobacillus_fermentum
denovo40842	Leptotrichia_wadei
denovo40844	Prevotella_melaninogenica
denovo40846	Gemella_haemolysans
denovo40847	Bacteroides_faecichinchillae
denovo40848	Peptoniphilus_lacrimalis
denovo40849	Neisseria_bacilliformis
denovo40850	Oscillibacter_valericigenes
denovo40851	Corynebacterium_pseudodiphtheriticum
denovo40854	Gemella_haemolysans
denovo40855	Prolixibacter_bellariivorans
denovo40858	Staphylococcus_aureus_subsp._anaerobius
denovo40860	Enterococcus_faecalis
denovo40863	Veillonella_tobetsuensis
denovo40867	Bacteroides_acidifaciens
denovo40868	Agromyces_atrinae
denovo40869	Porphyromonas_catoniae
denovo4087	Porphyromonas_catoniae
denovo40870	Staphylococcus_epidermidis
denovo40871	Neisseria_flavescens
denovo40872	Porphyromonas_catoniae
denovo40876	Alloprevotella_tannerae
denovo40877	Bacteroides_uniformis
denovo40878	Campylobacter_rectus
denovo40879	Prevotella_denticola
denovo40880	Prevotella_denticola
denovo40881	Prevotella_pallens
denovo40883	Corynebacterium_simulans
denovo40884	Porphyromonas_gingivalis
denovo40887	Butyrivibrio_crossotus
denovo4089	Prevotella_denticola
denovo40890	Staphylococcus_epidermidis
denovo40892	Prevotella_loescheii
denovo40896	Prevotella_denticola
denovo40897	Propionibacterium_acnes
denovo409	Silanimonas_mangrovi
denovo40905	Porphyromonas_catoniae
denovo40908	Streptococcus_parasanguinis
denovo4091	Capnocytophaga_leadbetteri
denovo40910	Actinomyces_dentalis
denovo40911	Prevotella_saccharolytica
denovo40915	Capnocytophaga_leadbetteri
denovo40917	Clostridium_acetobutylicum
denovo40919	Prevotella_oris
denovo4092	Prevotella_pallens
denovo40921	Porphyromonas_catoniae
denovo40922	Streptococcus_constellatus_subsp._constellatus
denovo40923	Leptotrichia_goodfellowii
denovo4093	Streptococcus_parasanguinis
denovo40931	Pasteurella_mairii
denovo40933	Corynebacterium_xerosis
denovo40938	Rufibacter_tibetensis
denovo40940	Eikenella_corrodens
denovo40943	Staphylococcus_hominis_subsp._hominis
denovo40945	Streptococcus_dentisani
denovo40947	Dialister_invisus
denovo40949	Haemophilus_parainfluenzae
denovo40950	Capnocytophaga_leadbetteri
denovo40951	Streptococcus_pseudopneumoniae
denovo40953	Atopobium_vaginae
denovo40954	Staphylococcus_aureus_subsp._anaerobius
denovo40955	Porphyromonas_catoniae
denovo40957	Veillonella_parvula
denovo40958	Lactobacillus_gasseri
denovo40959	Porphyromonas_catoniae
denovo4096	Leptotrichia_shahii
denovo40961	Selenomonas_artemidis
denovo40962	Sphingopyxis_alaskensis
denovo40966	Fusobacterium_nucleatum_subsp._polymorphum
denovo40969	Bacteroides_faecichinchillae
denovo40970	Veillonella_magna
denovo40974	Prevotella_jejuni
denovo40975	Ureaplasma_parvum
denovo40977	Herbaspirillum_chlorophenolicum
denovo40978	Oribacterium_sinus
denovo40979	Atopobium_parvulum
denovo4098	Staphylococcus_aureus_subsp._anaerobius
denovo40980	Porphyromonas_catoniae
denovo40981	Dialister_invisus
denovo40982	Gemella_sanguinis
denovo40983	Bacteroides_coprophilus
denovo40986	Prevotella_denticola
denovo4099	Streptococcus_salivarius_subsp._salivarius
denovo40995	Acinetobacter_lwoffii
denovo40996	Eubacterium_infirmum
denovo40997	Streptococcus_constellatus_subsp._constellatus
denovo40998	Staphylococcus_aureus_subsp._anaerobius
denovo41	Faecalibacterium_prausnitzii
denovo410	Propionibacterium_acnes
denovo41002	Prevotella_denticola
denovo41003	Dialister_invisus
denovo41004	Staphylococcus_aureus_subsp._anaerobius
denovo41005	Capnocytophaga_leadbetteri
denovo41006	Staphylococcus_aureus_subsp._anaerobius
denovo41009	Prevotella_jejuni
denovo4101	Rothia_mucilaginosa
denovo41012	Atopobium_rimae
denovo41013	Prevotella_melaninogenica
denovo41014	Neisseria_sicca
denovo41017	Prevotella_melaninogenica
denovo41019	Gemella_haemolysans
denovo41020	Alloprevotella_rava
denovo41021	Prevotella_oris
denovo41023	Streptococcus_anginosus
denovo41025	Prevotella_melaninogenica
denovo41026	Porphyromonas_catoniae
denovo41027	Fretibacterium_fastidiosum
denovo41032	Atopobium_rimae
denovo41033	Spirochaeta_aurantia_subsp._aurantia
denovo41034	Streptococcus_australis
denovo4104	Granulicatella_adiacens
denovo41040	Veillonella_denticariosi
denovo41043	Veillonella_denticariosi
denovo41044	Porphyromonas_gingivalis
denovo41047	Capnocytophaga_gingivalis
denovo4105	Neisseria_subflava
denovo41050	Anaerostipes_hadrus
denovo41056	Selenomonas_sputigena
denovo41057	Rothia_mucilaginosa
denovo41059	Prevotella_melaninogenica
denovo41060	Alloprevotella_rava
denovo41061	Prevotella_nanceiensis
denovo41065	Corynebacterium_simulans
denovo41066	Granulicatella_adiacens
denovo41067	Actinomyces_meyeri
denovo41069	Alloprevotella_rava
denovo41071	Granulicatella_adiacens
denovo41072	Staphylococcus_aureus_subsp._anaerobius
denovo41073	Streptococcus_parasanguinis
denovo41074	Prevotella_melaninogenica
denovo41076	Bulleidia_extructa
denovo41077	Prevotella_jejuni
denovo4108	Enterococcus_faecalis
denovo41081	Streptococcus_sanguinis
denovo41083	Dialister_propionicifaciens
denovo41084	Paenibacillus_humicus
denovo41087	Prevotella_nanceiensis
denovo41089	Dialister_invisus
denovo4109	Megasphaera_sueciensis
denovo41093	Parvimonas_micra
denovo41098	Staphylococcus_aureus_subsp._anaerobius
denovo41099	Prevotella_salivae
denovo4110	Abiotrophia_defectiva
denovo41100	Veillonella_denticariosi
denovo41101	Staphylococcus_aureus_subsp._anaerobius
denovo41105	Granulicatella_adiacens
denovo41106	Fusobacterium_nucleatum_subsp._polymorphum
denovo41109	Streptococcus_lactarius
denovo41113	Actinomyces_graevenitzii
denovo41115	Corynebacterium_xerosis
denovo41116	Rothia_dentocariosa
denovo41119	Macellibacteroides_fermentans
denovo4112	Actinomyces_viscosus
denovo41120	Prevotella_pallens
denovo41122	Ureaplasma_parvum
denovo41124	Streptococcus_gallinaceus
denovo41127	Actinomyces_georgiae
denovo41130	Leptotrichia_shahii
denovo41131	Bacteroides_plebeius
denovo41133	Streptococcus_sanguinis
denovo41134	Ureaplasma_parvum
denovo41135	Veillonella_criceti
denovo41136	Barnesiella_intestinihominis
denovo41137	Prevotella_veroralis
denovo41138	Leptotrichia_goodfellowii
denovo4114	Halorhodospira_halophila
denovo41143	Dialister_micraerophilus
denovo41144	Oribacterium_sinus
denovo41148	Schwartzia_succinivorans
denovo41150	Streptococcus_salivarius_subsp._salivarius
denovo41151	Treponema_medium
denovo41152	Streptococcus_parasanguinis
denovo41153	Porphyromonas_catoniae
denovo41155	Actinomyces_meyeri
denovo41157	Dialister_pneumosintes
denovo41158	Porphyromonas_catoniae
denovo4116	Prevotella_nanceiensis
denovo41161	Dialister_pneumosintes
denovo41162	Ureaplasma_parvum
denovo41164	Rothia_mucilaginosa
denovo41165	Treponema_maltophilum
denovo41167	Lactobacillus_rhamnosus
denovo41168	Prevotella_jejuni
denovo4117	Fusobacterium_nucleatum_subsp._polymorphum
denovo41171	Streptococcus_parasanguinis
denovo41175	Porphyromonas_catoniae
denovo41177	Streptococcus_salivarius_subsp._salivarius
denovo41178	Parvimonas_micra
denovo41179	Porphyromonas_asaccharolytica
denovo41180	Staphylococcus_aureus_subsp._anaerobius
denovo41183	Prevotella_aurantiaca
denovo41184	Flavobacterium_cucumis
denovo41185	Prevotella_loescheii
denovo41186	Alloprevotella_tannerae
denovo41187	Atopobium_rimae
denovo41189	Neisseria_flavescens
denovo41192	Streptococcus_australis
denovo41193	Lachnoanaerobaculum_orale
denovo41194	Ureaplasma_parvum
denovo41196	Abiotrophia_defectiva
denovo41199	Staphylococcus_aureus_subsp._anaerobius
denovo412	Veillonella_atypica
denovo4120	Porphyromonas_catoniae
denovo41200	Solobacterium_moorei
denovo41201	Prevotella_veroralis
denovo41204	Lactobacillus_gasseri
denovo41205	Granulicatella_adiacens
denovo41206	Lactobacillus_zeae
denovo41207	Flavobacterium_aquatile
denovo41208	Eubacterium_oxidoreducens
denovo4121	Prevotella_baroniae
denovo41210	Selenomonas_sputigena
denovo41212	Alloprevotella_rava
denovo41220	Alloprevotella_tannerae
denovo41221	Micromonospora_aurantiaca
denovo41223	Altererythrobacter_marinus
denovo41225	Streptococcus_salivarius_subsp._salivarius
denovo41226	Streptococcus_dentisani
denovo41230	Staphylococcus_aureus_subsp._anaerobius
denovo41232	Mobiluncus_mulieris
denovo41235	Eubacterium_brachy
denovo41238	Oribacterium_sinus
denovo41241	Actinomyces_vaccimaxillae
denovo41244	Eikenella_corrodens
denovo41245	Prevotella_oris
denovo41246	Alloprevotella_rava
denovo41249	Porphyromonas_catoniae
denovo41251	Acetivibrio_cellulolyticus
denovo41252	Staphylococcus_aureus_subsp._anaerobius
denovo41254	Neisseria_sicca
denovo41255	Streptococcus_parasanguinis
denovo41256	Prevotella_multiformis
denovo41258	Streptococcus_oralis
denovo41260	Gemella_haemolysans
denovo41262	Staphylococcus_haemolyticus
denovo41268	Enterococcus_faecalis
denovo41271	Prevotella_veroralis
denovo41273	Ureaplasma_parvum
denovo41276	Catonella_morbi
denovo41277	Streptococcus_dentisani
denovo41284	Streptococcus_anginosus_subsp._whileyi
denovo41289	Actinomyces_meyeri
denovo41291	Neisseria_sicca
denovo41292	Parasporobacterium_paucivorans
denovo41293	Pseudoxanthomonas_koreensis
denovo41296	Eubacterium_brachy
denovo41298	Streptococcus_intermedius
denovo41299	Prevotella_melaninogenica
denovo41300	Veillonella_parvula
denovo41301	Alloprevotella_rava
denovo41302	Neisseria_sicca
denovo41303	Streptococcus_pseudopneumoniae
denovo41305	Actinomyces_meyeri
denovo41306	Porphyromonas_gingivalis
denovo41308	Neisseria_bacilliformis
denovo41312	Streptococcus_salivarius_subsp._salivarius
denovo41315	Abiotrophia_defectiva
denovo41316	Prevotella_oralis
denovo41318	Selenomonas_sputigena
denovo41319	Capnocytophaga_granulosa
denovo4132	Veillonella_denticariosi
denovo41320	Prevotella_salivae
denovo41323	Leptotrichia_goodfellowii
denovo41326	Porphyromonas_catoniae
denovo41330	Thermoactinomyces_intermedius
denovo41331	Prevotella_nanceiensis
denovo41332	Staphylococcus_epidermidis
denovo41333	Brevibacterium_luteolum
denovo41334	Prevotella_veroralis
denovo41336	Fusobacterium_nucleatum_subsp._vincentii
denovo41337	Neisseria_oralis
denovo41339	Lactobacillus_fermentum
denovo4134	Terrimonas_pekingensis
denovo41343	Rhodobacter_veldkampii
denovo41344	Prevotella_melaninogenica
denovo41347	Corynebacterium_simulans
denovo41351	Prevotella_fusca
denovo41352	Prevotella_oulorum
denovo41353	Ruminococcus_lactaris
denovo41354	Prevotella_oralis
denovo41355	Porphyromonas_catoniae
denovo41358	Lachnoanaerobaculum_orale
denovo41359	Streptococcus_australis
denovo41369	Porphyromonas_bennonis
denovo41370	Sphingomonas_laterariae
denovo41371	Lactobacillus_rhamnosus
denovo41373	Schwartzia_succinivorans
denovo41375	Staphylococcus_aureus_subsp._anaerobius
denovo41377	Alloprevotella_rava
denovo41379	Prevotella_nanceiensis
denovo4138	Atopobium_parvulum
denovo41381	Veillonella_denticariosi
denovo41383	Veillonella_criceti
denovo41384	Gemella_haemolysans
denovo41386	Porphyromonas_catoniae
